Text,Label
7:10 Pubg ban dha sudhig onnji barochi maare yenklenavl 10 puna clean burundu😂😂😂😂😂😂,Neutral
I like this song..but I cnt understand..💖❤️🙏,Not Tulu
@sharudasu8695  tulu culture?  Enchina paterva maraya,Negative
"""ಎಡ್ಡೆ ಕಾಯ೯ಕ್ರಮ, ಪ್ರಜ್ವಲ್,ಸುಂದರಣ್ಣ ನ ಪೊಲು೯ದ ಕುಸಲ್,,""",Positive
Yenna comment g reply malple yaan member aape😁,Neutral
Bro saivodchi brooo,Mixed
"""Posa ಜವನೆ ಮರೆ ಏರ್ undu",Neutral
ಅಣ್ಣೆರೆ.... ಲಾಕ್ ಡೌನ್ ಮುಗಿದ್ಂಡ್... ಬೇಗ ಶೂಟಿಂಗ್ ಸುರು ಮಲ್ತ್ ಪೊಸ ಎಪಿಸೋಡ್ ಪಾಡ್ಲೆ...,Mixed
karma dada seriel mare ..av pura dada comedy ya...latpot seriel,Negative
Tulunad are here 😁😂😂🤫♥️♥️♥️,Not Tulu
Pukuli song soku undu 😅,Positive
ಗಡ್ಡ ಪುರ ದೈದೆರ್,Neutral
Santu ijjedala Irreg disturb phone malthed disturb malpuver,Neutral
So super comedy,Positive
Yn yelya epunaga cassett kanath kenondithina nenapapund ...tq ....,Positive
mastu yedde ethund,Positive
Vj dixon bhaiii,Not Tulu
"Dislike ಮಲ್ತಿನಕುಲು ""ರಕ್ಕಸೆರ್"" !!",Negative
Masth over aand,Negative
ತುಳುಟ್ ವಿಡಿಯೋ ಮಲ್ತಿನೆಗ್ ಸೊಲ್ಮೆಲು...,Positive
Brooo Q n A .. 😄,Not Tulu
Only Mangaloreon's know the true meaning of this song 😂😂😂😂,Not Tulu
Bro undene continue malpule,Mixed
Anna daya deed full movie padle,Positive
Ninna urude undu sari nadla,Mixed
Deepak anna tulunaada comedy king .....dever korthuna gift Er tulunaad g .....,Positive
"ತುಳುನಾಡ ಮಾಣಿಕ್ಯ' ಪಂಡ ಏರೆಗ್ ಗೊತ್ತುಜ್ಜಿ ಪನ್ಲೆ?
ಆರೆನನೆ ವಿಶಿಷ್ಟ ಪಾತ್ರೊಲೆಡ್ ತುಳುನಾಡ ಜನಮನನ್ ಗೆಂದ್‌ದಿನ ಮಾಣಿಕ್ಯ ಅರವಿಂದ ಬೋಳಾರ್.
#ನಮ್ಮ_ತುಳುವೆರ್
#KooInTulu ",Neutral
"""Yeddeodu tulu drama hit awodu, tulu bhashe oriyodu""",Positive
Full comedy mare,Mixed
ಸಾಂಗ್ ಮಾತ್ರ ಸೂಪರ್,Positive
School ponag onthe praya andandh,Mixed
"ಮರಿಯಾಲೊಡು ಗಲಸೊಂದಿತ್ತಿನ ಕೊರಂಬು ಇತ್ತೆ ತೋಜುನನೇ ಕಮ್ಮಿ. ಕೊರಂಬು ತಯಾರ್ ಮಲ್ಪುನನೆ ಒಂಜಿ ಕಲೆ. ಇತ್ತೆ ಕೊರಂಬು ತಯಾರ್ ಮಲ್ಪುನಕುಲ್ಲ ಇಜ್ಜೆರ್, ಗಲಸುನಕುಲ್ಲ ಇಜ್ಜೆರ್. ಮರಿಯಾಲೊಡು ಕಂಡಡ್ ನಟ್ಟಿ ನಡ್ನಗ ಬರ್ಸೊಗು ತರೆ ಮೈ ಚಂಡಿ ಆವಂದಿಲಕ ಕೊರಂಬುನ್ ಗಲಸೊಂದಿತ್ತೆರ್.
#ನಮ್ಮ_ಸೊತ್ತು
#KooInTulu ",Neutral
Heart touching song 💞💞💞... Tulu song kenrene 1ji kushi. ❤.. superb song ❤❤,Positive
ಯಾನ್ ಕುಡು ಬೇಯಿಪಾವಂತೆ ಪಂದ್ ಏರ್ ಪನ್ನಿ ನಿಕ್ಕ್ 😄🤣🤣🤣🤣😄😄😄😄😄😄,Neutral
"Jai tulu naad jai karnataka""",Positive
@aaocookkarein  🤦🏻‍♂️🙄yenkul daada malpuva avu panle ..,Neutral
very nice cute ajji,Positive
That itself is American TV show copy,Not Tulu
"ತುಲುವೆರೆ ಆಟಿ ಲೇಸ್‌ಗ್ ಮೋಕೆಡ್ ಎದ್ಕೊನುವ
#TuluvereAati #Kudla #Tulunad #JaiTulunad ",Neutral
yanla kaup daye.......,Neutral
Balakrishna Poojari uchila yes,Not Tulu
Kussiiii aaaand thudh,Positive
Did you notice down of the video it have arpiths adress and number,Not Tulu
"ತುಳು ರಂಗಭೂಮಿಗ್ ಬೋಡಾದ್ ಕೆ. ಎನ್ ಟೇಲರ್‌ ಬೆಂತಿನ ಬೆನ್ನಿನ್ ಏರೆರ್ದ್‌ಲಾ ಮರಪೆರ ಸಾಧ್ಯ ಇಜ್ಜಿ.
ಐಕೇ ಆರೆನ್ 'ತುಳು ರಂಗಭೂಮಿದ ಭೀಷ್ಮೆ' ಪಂದ್ ಪನ್ಪುನ.
#KooInTulu ",Neutral
ಇಂದು ಆಸ್ಯ ನಾ ಅತ್ತ್ ಪದ್ಯ ನಾ,Mixed
"""The amount of Love this song holds❤️🫶🏻",Not Tulu
ಮಸ್ತ್ ಉದ್ದ ಆಂಡ್.....,Negative
Bachav dadana imbena pukuli matra maya aathin! Bethe dala itthnda bhanga aathu.😂,Neutral
ಆಯೇನ ಪುಕುಲಿ ಕಾರ್ಲ d ಉಂಡುಯೆ,Neutral
@shwethasunil1027  don't tel me l this is you 😂😂,Not Tulu
Any tulu people 🤣😂🤣😂🤣😂,Not Tulu
super film yesa,Positive
ಸುಪಾರಿ ಅತ್ತು ಮಾರುತಿ ಕೊರ್ತೀನಿ 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,Neutral
Blooper padle arpit broo,Neutral
"ಮಾತೆರೆಗ್ಲಾ ಮಹಾಶಿವರಾತ್ರೆದ ಎಡ್ಡೆಪ್ಪುಲು. 
ಲೋಕೊಗು ಕಬಿದಿನ ಕಂಟಕೊದ ನಿರೆಲ್ ಬೇಗೊಡೇ ಸೆಲಿಯಡ್ ಪಂದ್ ಆ ಉಲ್ಲಾಯಡ ಬಾಮಿತೊನುಗ.

#ಮಹಾಶಿವರಾತ್ರೆ ",Neutral
p.p.Mangalore. bale. telipale. supper,Positive
9. Eating you Alive,Not Tulu
Bro act malpere mast aase undu chance tikkuve,Neutral
Netha full video link plese,Mixed
Ohh anna shira bodage 😂😂eer Dane manipujar,Neutral
"""Deepak Devadiga ,enk celebrity ista ijji.Namma Deshon rakshane malpuna sainiker masth ista .""",Negative
i think this act has been performed before...,Not Tulu
4 years anda onjila comment korpina stop athaji I,Positive
"""Love for gadinadu",Not Tulu
"ಗಣಪತಿ ವಿಸರ್ಜನೆ 'ಉತ್ತರ ಪೂಜೆ' ಪನ್ಪಿನ ಪೂಜೆಡ್ ಕಡೆಯಾಪುಂಡು. ಬೊಕ್ಕ ಗಣೇಶನ ಮೂರ್ತಿನ್ ನೀರ್ ಡ್ ವಿಸರ್ಜನೆ ಮಲ್ಪುವೆರ್.
#ಚೌತಿಪರ್ಬ
#KooInTulu ",Neutral
Yenchi pukuli mare umbyana ora untala mare pukulin😂😂😂,Neutral
"""ತುಳುನಾಡುದ ಪೊರ್ಲುದ  ಆಚಾರ ಇಚಾರನು  ಬಾರಿ ಸೋಕುಡೆ ಜೋಡಣೆ ಮಂತರ್ ,",Positive
Appe teacher ath ninna amme teacher 😂😂😂,Negative
Bale thelipale super program,Positive
"""Maya’s pukuli was found in kudla , will soon be resent back to Nepal""",Not Tulu
Altha meendha taste poora podh uppu....😅😅😅,Negative
Ayana pukuli ath costlydava,Neutral
"ಜನಪ್ರತಿನಿಧಿಗಳಲ್ಲಿ ನಮ್ಮ ಕೆಲವೊಂದು ಪ್ರಶ್ನೆಗಳು... ಉತ್ತರದ ನಿರೀಕ್ಷೆಯಲ್ಲಿ
#TuluOfficialinKA_KL
#SpeakUpForTulu 
#14 ",Mixed
Supppperrr ajji... ... kukkud undarappe.,Mixed
My  favourite ❤❤ song,Positive
ಬರಿ ಪೊರ್ಲ್ದ ಪ್ರಸಂಗ   super,Positive
Yan battini mulpa thuludaklna comments thuyara..😂😂,Positive
"Tulu letter: kṝ, ಕೄ, കൄ

#TuluBaravu
#ReviveTuluScript ",Neutral
Pongakka dance superye,Positive
Google kabhi kabhi Googly daal deta hai!!!!,Not Tulu
Superrrr nataka maltherla superrrr,Positive
Umesh mijar super duper actor,Positive
Nama yeregla burodatta... Indu posa dialouge (Indu onchhoru jasthi aija) 😂,Neutral
Full movie unda,Positive
ಮದಿಮೆ ಆಯಿಬೊಕ ನೇ ಗೊತ್ತಾಪುನು ..ಇಜ್ಜಿನ್ದಲ ಕರೆಕ್ಟ್ ಪಂಡಲ್ ರಕ್ಷಿತಾ,Positive
Nice songs so smart meksom 🙏🙏🙏,Not Tulu
"ಈ ಸಂತು ಏರ್""",Neutral
I like prasamsha team,Not Tulu
ಜೈ ತುಳು ನಾಡು,Positive
Who is your pukuli,Not Tulu
1-there will be a hype,Not Tulu
Next ವಿಡಿಯೋ ಯಾವಾಗ,Not Tulu
Ayyyoooo devare... Thelth thelth saakand...,Positive
U understand it well pukuli song,Not Tulu
"Awsome, nijavadu masth masth yedde aathund.. tqq u so much inchina onji work malthinek️️",Positive
prajwal guruvayanakere is HASYA LOKA DA SHEHAN SHA,Positive
"Ijjinda complaint korle 😀😀""",Neutral
HLO ARMY 😌 💜,Not Tulu
""" @MadInKudla   SURE SURE  👍",Not Tulu
Edde concept....both r competing each other in acting.,Positive
Waaaw... 90s kids,Not Tulu
ವಿಸ್ವ ಸಾಮಾಜಿಕ ಮಾಧ್ಯಮ ದಿನೊತ ಎಡ್ಡೆಪ್ಪುಲು. #KooInTulu,Positive
"super ,,,devadas Anna leka yerla ejjer",Positive
youtube channel suru manpule,Neutral
🙏🙏ಹರ ಹರ ಮಹದೇವ್ 🙏🙏,Not Tulu
"ಕುಡುಮರ್ದ್ 32ಕಿ. ಮೀ. ದೂರೊಡ್ ಉಪ್ಪುನ ಶ್ರೀ ಶಿಶಿಲೇಶ್ವರ ದೇವಲ್ಯಡ್ ಮೀನ್‌ಲೆನ್ ಭಕ್ತಿಡ್ ತೂಪೆರ್. ಮುಲ್ಪದ ಕಪಿಲ ಸುದೆಟ್ ಉಪ್ಪುನ ಈ ಮೀನ್‌ಲೆಗ್ ದೇವೆರೆಗ್ ಮಲ್ದಿನ ನೈವೇದ್ಯನ್ ಸುರುಕ್ಕ್ ಕೊರ್ಪೆರ್.
#KooInTulu
#ನಮ್ಮ_ಊರು ",Neutral
"ದೇಂತಡ್ಕ ಶ್ರೀ ವನದುರ್ಗಾ ದೇವಲ್ಯೊಡು ದೇವಿ ವನದುರ್ಗೆನ ರೂಪೊಡು ನಂಬಿನಕ್ಲೆಗ್ ಇಂಬು ಕೊರ್ದು ಕಾತೊಂದುಲ್ಲೆರ್.

#KooInTulu ",Neutral
ಸೂಪರ್ ಬರೆತ ರ್ ಥ್ಯಾಂಕ್ಸ್,Positive
You are such a strong and best person 💪🏼,Not Tulu
Yav film idu,Not Tulu
"""harish shetty koppa, no 1kamedi""",Positive
sooper deepak rai...sir...  i like prakashannas performance,Not Tulu
Comedy super undu.but comedy da ottugu muslimigala bang(azaan) da avahelana dayeg bodu.,Mixed
"please Send me the dress please 🥺🥺🥺🥺🥺🥺🥺""",Not Tulu
Pukuligu onji time battande,Neutral
A P Creation  VA Comdey irna mare,Positive
Er thuyara sachin anna nelaka thojuvara😍🤩🤫,Positive
Super comedy deepak rai,Positive
thanks Namma TV .,Not Tulu
"""Ere eagalegh support malpule plss arpit and santhu",Positive
Bele ijjainakl idhen thuvodathe,Negative
"*Shutter box filme-- Sachin shetty and team.""",Neutral
Mumbai epa barpundu,Positive
Waa waa baagavatare very nice,Positive
Bro school da bage video malpule,Neutral
"Arpith lives and is well settled in Mangalore.""",Not Tulu
Nepali people thinking y this song famous in mangalore 🤪...1million soon..,Not Tulu
"RT @TaulavaSpeaks: ನಮಕ್ ನನಲಾ ಬುದ್ಧಿ ಬೌಜಿ!!
ನಮಕ್ ಈ ರಾಜ್ಯಡ್ ಏನ ಬಿಲೆ ಉಂಡು, ಏನ ಮರ್ಯಾದಿ ಉಂಡು!
ಕರ್ನಾಟಕ ನಮನ ರಾಜ್ಯ ಅಂದಾ???
#KarnatakaBetrayedTuluna…",Negative
Use tulunad flag in all mangluru udupe culturalfuntion it support for our language 8th schedule,Not Tulu
ಕಯ್ಯಾರ ಕಿಞ್ಞಣ್ಣ ರೈಕುಲು ತುಳು ರಾಜ್ಯದ ಬಗೆಟ್ ದಾದ ಪನ್ತೆರ್? ಕನ್ನಡೊರ್ದು ಕೈತಲ್ ಎಂಕ್ಲೆಗ್ ತುಳು ಪನ್ದ್ ದಾಯೆಗ್ ಪನ್ನಿ? - Tuluvaani | ತುಳುವಾಣಿ | Tulu News,Neutral
Ayana pukuli d piles adh eppu paaapa,Neutral
Arpith anna  namma Kudla da KGF hero,Positive
Bari shok da film♡,Positive
"""ಬಾರಿ ಶೋಕ್ ಅತುಂಡು, ❤""",Positive
Correct pandar bro... 100% enk experience aatnd.. Pin to pin maata correct,Positive
suprb ... best comedy,Not Tulu
"""shivanna, Vijayanna,naklena judgement super.majabharathadla eeth edde judgement ijji.""",Positive
"ಸೂಡಡ್ ನಡತಿನ ತುಲು ಲಿಪಿ ಪರೀಕ್ಷೆ

#TuluScriptExam
#TuluLipi #TuluScript #TuluBaravu #TuluBarahu #JaiTulunad #BTLK #TuluScriptLearningClass #BaleTuluLipiKalpuga #Karla #Sooda #Jaitulunad #TuluAcademy ",Neutral
Sorry bharathada mathru bhashe Hindi athu.,Mixed
Irna bitthild telith telithd yan saite,Mixed
"ಕೆಡ್ಡಸ ಬತ್ತ್ಂಡ್‌ಯೇ ಬೂಮಿಗ್ ಕೆಡ್ಡಸ ಬತ್ತ್ಂಡ್‌ಯೇ...

#ಕೆಡ್ಡಸ ",Neutral
Santu and appu both are too good...  Beladingala baale lekka santu 😂😂😂,Positive
Bro ninna pukuli tikunda??,Neutral
"""Who is Sumathi Akka",Not Tulu
dodda teer poyera,Neutral
yak dam ramro xa dada.🙏🙏🙏🙏,Not Tulu
Comment section filled with Tuluvas Even I am Tuluva Jai Tulunadu.,Not Tulu
Bro er prabudava laka ullar,Positive
haa bari gomath ithund,Positive
Ejjinda ereg Jana Kadapadodavu,Neutral
"Nim team ge all the best""",Not Tulu
hamro kaam kasto lagyo sallah sujhab paau hai  # music arrangement,Not Tulu
TINTON AMMUESMENT water park g pole ora 👌 kundapurad,Neutral
ಜೈ ಶ್ರೀ ಮಹಾಕ್ಷೇತ್ರಪಾಲಕ ಮಹಾಗುಳಿಗ ಮಹಾದೈವವೇ ನಮ್ಮ ತಪ್ಪನ್ನು ಮನ್ನಿಸಿ ನಮಗೆ ಅರೋಗ್ಯ ಕರುಣಿಸಿ 🙏🙏🙇‍♂️🙇‍♂️🌹🌹💐💐❤️❤️,Not Tulu
Doose supper thulunaduda,Positive
"ತುಲು ಅಚ್ಚರಮಾಲೆದ ನಾಲನೇ ಅಚ್ಚರ: ī, ಈ, ഈ

#TuluBaravu
#ReviveTuluScript ",Neutral
"Pink colour da aawu,",Neutral
Pukuli Ka matlab land hota hai,Not Tulu
Super vinyak sir 💯💯💥❤️,Not Tulu
Background music jasti agide,Not Tulu
Amazing song! Wishing you all the very best mohan sir!🤗🙏,Not Tulu
Kapikad avra comedy natural nice,Not Tulu
"Video clear ijjee., concept superb & comedy superb.. Aathundu",Mixed
Avvu pucchen yane budthini...️️,Neutral
"Tannalme tikkina ee dina 1947d aa mamalla porambatod paldettina namma periyernaklena ninepu malpuga. Jai Hind! Jai Tuluvappè!

#IndependenceDay #IndianIndependenceDay 
#Tannalme #Tulunadu #TuluScript #tulu #Tuluva #BountifulTulunadu #IncredibleIndia ",Positive
"ತುಲು ಬಾಸೆಗಾದ್ ಕುಡುಮಡ್ 😍😍

#TuluOfficialinKA_KL #Tulu #TuluLanguage #TuluScript #TuluLipi #TuluBaravu #TuluBarahu #TuluAnnouncement #Kuduma #Dharmasthala #DrVeerendraHeggade #JaiTulunad #TimesOfKudla #TulunadOkkoota ",Positive
Haha lov u dodda,Positive
Nanala tikkdhija pukuli?,Neutral
"Maaya means vanished""",Not Tulu
Edde msg janoklegu.. comedy etthunathe namma yuva samajogu edde msg kuda undu..jai tulunaad,Positive
Waa waa talent.lak lak lak naie. Raga edde undu. Waiting,Mixed
Aar panodhuppunaga imagination poyinakul like me 😀😀😀,Neutral
Super bhagavathike himela super mumela super Dinesh missing,Positive
Pukuli nadere battina tulund da matta bandhu naklu sald Bale yanla nadondulle,Neutral
ದೇವೆರೆ ಅಂಗಾರ್ ಸೇರಿನ ಐಡಿಯಲ್/ಪಬ್ಬಾಸ್ ಐಸ್‌ಕ್ರೀಮ್‌ದ ತಾಪಕೆರಾಯಿನ ಶ್ರೀ ಪ್ರಭಾಕರ್ ಕಾಮತ್ ಮೆರೆನ ಆತ್ಮೊಗು ತನು ತಿಕ್ಕಡ್ ಪಂದ್ ನಟ್ಟೊನುಗ.,Neutral
I love thz song 😍😍😍,Not Tulu
"""ನಾಯಿ  ,ನಾಯಿ ಪಂಡಿನೊಟ್ಟಿಗೆ ಕಾಮಿಡಿ    ಅಪುಂಡ.....ಜಾಸ್ತಿ .....ನಾಯಿ",Negative
masth song sakath ista aand all da best yan kudlada ponnu namma thulu nadu,Positive
@Basicallynzm  e yer panare yenk🙄,Negative
Atidonji Dina movie please,Positive
Bolar padil vamanjoor budnda double meaning malpandhe eregla comedy malpereg gothujji,Mixed
Aishwarya ath avu puna lakkd bathleka aathnd boldu seered,Mixed
Nowadays the jokes are soo lame,Not Tulu
Kattapppaaa Bahubalin daaye kerni  kattappa Onthey paneet maipule,Neutral
"Kapikad sir na ಪಾತ್ರ ""ಪರಕಾಯ ಪ್ರವೇಶ"" ಅದ್ಭುತ...esp plastic cover",Not Tulu
ಬಾರಿ ಪೊರ್ಲುದ ಯಕ್ಷಗಾನ ಹಿಮ್ಮೆಳ ಬೊಕ ಮುಮ್ಮೆಳ ಸೂಪರ್ ಡೈಜಿ ವರ್ಲ್ಡ್ ಗ್ ಅಭಿನಂದನೆ,Positive
Tammanada Balmanada Porlu Tule.,Positive
hahahaha... i saw this so many times... i laughed so much... love u ajji 😘😘😘😘,Not Tulu
Thank you so much guyzz for all your support and love,Positive
ಸೂಪರ್... ಸಚಿನ್ bro,Not Tulu
"""We mangalorians enjoyed it",Not Tulu
"Wishing you from Mangalore☺️❤️""",Not Tulu
Yeah 😂😂 pukuli maya,Neutral
Movie name dada?,Positive
YEnglisha mare reson yEnglisha 734 dislike korre ha,Mixed
"Oo deva ,ee pukulida berad aaayijapa ",Mixed
Ou movie. Undh,Mixed
Sandeep shetty 💥💥💥as always,Not Tulu
Super voice deeraja rai,Not Tulu
"""So what did we do from 0 to 96?",Not Tulu
Er daye ouvar acting malpuva,Negative
ಓಳ್ಳಾ ಕಂಡೊನು ತೋಯ್ ಪಾಯ್ ಜಾರತ್ತಣ್ಣ ?!!,Negative
Daye encha  pura malpuvara..,Negative
U gyzzz are amazingMeen kammig unda encha,Positive
"1:11 ""aye bele daye ulle""",Mixed
"ಕುಡ್ಲದ ಕೊಂಚಾಡಿಡ್ ಮುಗಿತಲ ಲೇಸ್

#Kudla #Konchadi #JaiTulunad #TuluAcademy #TuluScript #TuluLipi #TuluBaravu #TuluBarahu #BaleTuluLipiKalpuga #TuluScriptLearningClass #Tulunad #Tulum ",Neutral
Supppper but enna mokedha aravindher ijjandhe onthe bor Aand,Mixed
Last da ayiii gode gode sari pole top atndh 😂😂😂,Positive
Undet comedy pandh aath dala ejjjand,Mixed
Arena golibaje ath mare😂😂😂😂...arena hotel da golibaje😂😂😂😂😂😂,Mixed
ponnu hindid pyaar Karthi hoo panodithnd.pyar Kartha hu encha?,Neutral
anchor yer mareeee karma...,Negative
"Last g korna matha msg super""",Positive
Pucche bega puge padundu molna upadrad🤣😂😂😂😂😭😭😭,Negative
E kusaln kai dekkd thoovodu,Positive
Walteranna great maarre,Positive
Sir Pundi vishya malpule comedy,Neutral
back ground music improve Avo du,Mixed
Ohh undu eru...,Neutral
Lodge Roomboy na onji rool manple,Neutral
"ಪೊನ್ನಗಿರಿಟ್ ಬಲೆ ತುಲು ಲಿಪಿ ಕಲ್ಪುಗ ಕಜ್ಜಕೊಟ್ಯದ ಮುಗಿತಲ ಲೇಸ್

TULU SCRIPT LEARNING CLASS

#TuluScript #TuluLipi #TuluBaravu #TuluBarahu #TuluScriptLearningClass #JaiTulunad #TuluAcademy #BTLK #TuluScriptClass #BaleTuluLipiKalpuga #Kudla #Surathkal #Soorinje #Pongar #Ponnagiri ",Neutral
Dj ro song supar bro ❤🔥🔥🔥👌,Not Tulu
mohabath barsadena tu ..saavan aayahe....,Not Tulu
Super...  swami  koragajja  kapule,Positive
ಲೈಕ್ಸ್ ಮಲ್ಪುಲೇ.. ನಮ್ಮ ತುಳು ಮೂವಿಗೂ 😘👌🏻👌🏻👌🏻,Positive
Pukkli on demand VA avaste ye......,Mixed
wow...!!!! superb... what a beautifull performance...... jai tulunadu... thanks vijayanna...,Positive
"""Will be uploaded within some Minutes....  :)",Not Tulu
Manish na pukuli maya athnd ge,Neutral
Devraj Gowda by credit,Not Tulu
"maatha natakala yedde aadh mudu barondu undu ,",Positive
"""ಇಲ್ಲಿಗೆ ವಾರ್ತಾ ಸಮಾಚಾರ ಮುಕ್ತಾಯವಾಯಿತು....,🤣😂""",Not Tulu
ಸೂಪರ್ ದಿನೇಶ್ ಅತ್ತಾವರ್ ಸಾರ್,Not Tulu
"""Moving a step ahead... BALE TELIPAALE LIVE performance in Puttur, D.K. on November 27th,2014.",Not Tulu
kapikad panda ancha,Positive
Lovetha bhage ede mesege korier,Positive
Script OK . Last da ajaydaevgan ubbuna color super,Positive
ಅರೆಗ್ ಎಂಡ ದಾನೆ ಪತೊಂದಿನ ಆತು😁😁👌😂,Mixed
I like song  nama tulu nadi,Positive
All tuluvas kannidagas attendance here😂🎉,Not Tulu
edde undu one like from Kasargod,Positive
Namma tulu nad,Positive
PRA SHA M SA - only u can match Prashamsa 😍🤝👌🏼🙏🏻,Not Tulu
Tulunad da manikya supbrb sir,Positive
Bro yan undu video mathre gethonnaga thoovondu ithe poora neer sametha thelth poora pidai pond,Mixed
Walter sir ee bajarinakulu oolu thikkier?,Neutral
Nepaladla eeth hit aatijjand song Udupi Kudlad ottrsi hit aand,Positive
Superrrrr   raviyanna erna comedy ....,Positive
Ur Pukuli (song) very nice 😃😃😃,Not Tulu
Enkla support manpule 🙏🏻🙏🏻,Positive
I'm ur big fan sir I'm always waiting for your comedy videos tq so much,Not Tulu
What the ...  best best best Thakajunu thaaa....,Not Tulu
Eeth dina ol itta bro nik bega nadre athuje🤣,Neutral
Nurse mask padiyijjer daane,Mixed
"ತುಳು ಅಚ್ಚರಮಾಲೆದ ಐನನೇ ಅಚ್ಚರ: ụ, ಉ್‌, ഉ്‌ 

ಈ ಅಚ್ಚರದ ಉಚ್ಚಾರ ಬೇತೆ ದ್ರಾವಿಡ ಬಾಸೆಲೆಡ್ ಇತ್ತ್ಂಡಲಾ ತುಲುತ ಲೆಕ ಒವ್ವೇ ಪದೊತ ಸುರೂಟ್ ಬರ್ಪುಜಿ. ತುಲುಟ್ ಇಂಚಿನ ಮಸ್ತ್ ಪದೊಕ್ಲೆನ್ ತೂವೊಲಿ. ಉದಾರ್ಮೆಗ್: ಉ್‌ಂಬಲ್, ಉ್‌ಂದೆನ್, ಉ್‌ಂಬ್ಯೆ.
ಉ್‌ೞೆ'- ಈ ಪದೊತ ಗಲಕೆ ಇತ್ತೆ ಕಮ್ಮಿ ಆತ್ಂಡ್
#TuluBaravu
#ReviveTuluScript ",Neutral
